"Txhash","UnixTimestamp","DateTime","From","To","ContractAddress","TokenId","TokenName","TokenSymbol"
"0x2c9f84c0bb2df5ef67fd01f78b7cad0230ca73c63666c9c773094e6991a9e669","1639782043","2021-12-17 23:00:43","0x0000000000000000000000000000000000000000","0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0","0x28472a58a490c5e09a238847f66a68a47cc76f0f","0","2","adidas Originals: Into the Metaverse","ADI",""
"0xdccecc6875aa432dd81042488d5a149c06d72dbbba1960888ab3ab1ec13b2af6","1639783590","2021-12-17 23:26:30","0x6ce34081d4efc4b7e10b776f618b5e6ad96370f0","0x743fc8ba2a5e435b376bd2a7ee5c95b470c85c2d","0x28472a58a490c5e09a238847f66a68a47cc76f0f","0","2","adidas Originals: Into the Metaverse","ADI",""
